weight_T,weight_B,weight_U,weight_H,weight_C,weight_D,weight_F,weight_R,baseline_score,copt_score,copt_minus_baseline
0.2525154309748036,0.24544950859440123,0.17467996178436254,0.0816234132961296,0.07423242392471409,0.07914451980713343,0.05024743852510572,0.04210730309334985,0.32315691835324534,0.462049514718286,0.13889259636504064
0.26136754327498546,0.24908349451178297,0.1609200499749805,0.09754866917663567,0.06748494416835528,0.0584735267516692,0.06957094654282914,0.035550825598761694,0.34438673557961164,0.48096484216296365,0.136578106583352
0.26191336493817924,0.24359947253921846,0.15618000223850537,0.0870738052436931,0.07212069400601277,0.06511421725087112,0.06604570824001117,0.04795273554350886,0.32468615803155587,0.4592672168771174,0.13458105884556154
0.27936877305832625,0.22286303585771752,0.1277585949032892,0.10117643905469195,0.09168745820665097,0.08086637146189124,0.05649037909515416,0.03978894836227875,0.31897555173341047,0.44464545687035595,0.12566990513694548
0.22591271456572704,0.24213164964929934,0.16795678955104693,0.10673958484324084,0.07938049723632142,0.06955326192166528,0.0656994052634115,0.04262609696928753,0.3019625675381772,0.43564854042147333,0.13368597288329614
0.27130229541958295,0.25699040945874463,0.11792927302283153,0.08415290514076598,0.0895721753203383,0.07502503594920726,0.06476719621705375,0.04026070947147551,0.3055060569202671,0.4486748734812675,0.1431688165610004
0.27013852678919203,0.2904072611372058,0.1193723215212939,0.09472986797098948,0.07877458439506828,0.05829709700290949,0.048032975959818834,0.04024736522352229,0.3453771197472828,0.509190973039881,0.16381385329259823
0.2669717554315246,0.2735872357217574,0.15716261346272,0.08054945279324291,0.06690095024861942,0.06686494001981286,0.04781749377730169,0.040145558545021165,0.34987017828014944,0.504483157658927,0.1546129793787776
0.2754333309439934,0.21454273985585437,0.1475656837661886,0.10638153390813117,0.08406459634796702,0.067497251821648,0.06701927801807166,0.03749558533814577,0.33242052994012794,0.45074914982486614,0.1183286198847382
0.2619070810321539,0.2428777827377807,0.14341738621991748,0.11385735864395934,0.07547862039887122,0.08008456830525851,0.05007365038444276,0.032303552277615985,0.3407340458403647,0.47829804820495486,0.13756400236459015
0.26489577617429905,0.20527063327885342,0.15668448779826313,0.09424598692415861,0.09041747961459846,0.07933292385607127,0.06951718782389016,0.03963552452986582,0.3035707169857855,0.41685135606026746,0.11328063907448194
0.22816102357128043,0.2167241866215752,0.18658017551043818,0.09730839083371312,0.08208628233374658,0.07281481211551392,0.06710689385545576,0.04921823515827686,0.2924289882859964,0.4117916756782097,0.11936268739221328
0.2407803331377034,0.22867134662670158,0.15927497109234692,0.10221748454469141,0.0774530847893374,0.07632127254880455,0.06453938864481444,0.050742118615600296,0.3011047773764932,0.42794281616603264,0.12683803878953942
0.2615885898118078,0.21235677153273097,0.17000862925918772,0.10315581023103045,0.07582650632911694,0.06613310451875232,0.06859965677205296,0.042330931545320846,0.3298886466034897,0.4464212645182929,0.11653261791480318
0.25338610433123016,0.23137229546387822,0.15899290050343248,0.09758345220491553,0.07645427725711915,0.07492088735559588,0.0603634259835912,0.04692665690023736,0.31629224919068066,0.44538068178052836,0.1290884325898477
0.25977522445113244,0.28662645473480847,0.12632474683471762,0.08058641637444838,0.07449672682789424,0.0795553289849274,0.04785754216332066,0.04477755962875089,0.31915675148144207,0.4818734999560234,0.16271674847458134
0.2286285076032894,0.2837594828576786,0.11975571038343409,0.11326055775168617,0.0870878374352736,0.0759044016222266,0.051101309555657934,0.04050219279075374,0.2986578661693414,0.45878169568871335,0.16012382951937193
0.2770161651322942,0.21378570786283785,0.16009772268971972,0.08511022735820259,0.0944063290521875,0.07485904986423512,0.05615255733871523,0.03857224070180769,0.32031165385502797,0.44057482608270826,0.12026317222768029
0.25407926129377933,0.27621494777082783,0.12783946456015186,0.10194910803408351,0.0871436422326323,0.05689238774921929,0.053430260642295065,0.0424509277170107,0.3251774418370851,0.47992330536790184,0.15474586353081676
